;Adriano Jose Ferruzzi;Alessandra da Silva Carneiro;Alessandro Emilio Teruzzi;Alex Sandro Rodrigues Ancioto;Alexandre José Romagnoli;Alexandre Machado Rosa;Ana Carolina Vila Ramos dos Santos;Ana Claudia Folha da Cruz;Ana Márcia Lima Costa;Ana Paula Rodrigues Magalhães de Barros;André Luiz Favareto;Andréa Antonieta Cotrim Silva;Ariane Macedo Melo Ferraz;Beatriz Ferraz Diniz;Bruno Secco Faquin;Bruno Sérgio do Amaral;Bárbara Beatriz Freitag;Carolina Aparecida de Freitas Dias;Caroline Inês Lisevski;Claudia Almerinda de Souza Oliveira;Danilo Marcondes de Alcantara;Davi Munhoz Benati;Elisangela Lizardo de Oliveira;Emanoel Fabiano Menezes Pereira;Eudes Müller D'Oliveira Santos;Eufrida Pereira da Silva;Everaldo Paulo da Silva;Fabio Oliveira Teixeira;Felipe Alexandre Cardoso Pazinatto;Felipe Rodrigues Martinez Basile;Fernando Cesar Mendonca;Fernando Luis Rossi;Fernando da Silva Pardo;Filipe Mantovani Ferreira;Flávia Roberta Torezin;Hadassa Viviane Rodrigues;Idalise Bernardo Bagé;Igor Calebe Zadi;Igor Polezi Munhoz;Ingrid Anelise Lopes;Irando Alves Martins Neto;Jair Garcia dos Santos;Jairo Filho Sousa de Almeida Ferreira;Jeferson Antunes;José Geraldo Basante;José Roberto Campanele;Juliana de Souza Topan;Junot de Oliveira Maia;Júlio Samuel Sávio Bernardo;Kamili Oliveira Santana;Krícia Helena Barreto;Leandro Módolo Paschoalotte;Lincon Lopes;Lucas Rodrigues dos Santos;Luciana Cavalcanti Maia Santos;Luciano Henrique Trindade;Marcelo Cizaurre Guirau;Maria Cristina Stello Leite;Moacir Silva de Castro;Nelio Fernando dos Reis;Nilton Pereira dos Santos;Patricia Horta;Patricia de Aquino Prudente;Patrícia Cristiane Santana da Silva;Paulo Eduardo Pissardini;Pedro Ernesto Schiavinatti Tavares;Priscila Hanako Ishy de Magalhães;Regivaldo Sousa Ferreira;Reinaldo da Silva Caraça;Renato Cristiano Montanher;Renato Marcon Pugliese;Ricardo Normanha Ribeiro de Almeida;Rita Roberta Marioto;Roberta Caetano Fleira;Robson Barbosa;Rogério Aparecido Campanari Xavier;Rogério Aparecido Pereira;Rogério Deitali Bruno;Romario Araujo Pinheiro;Silene Jucelino de Lima;Tatiana Aparecida Picosque;Teresa Helena Buscato Martins;Thiago Pedro Donadon Homem;Thiago Silva Broze;Valdir Donizete dos Santos Junior;Vanessa Regina Ferreira da Silva;Whisner Fraga Mamede;Wilian Ramalho Feitosa;William Rosseti
Danilo Marcondes de Alcantara;0,0;0,0;0,0;0,0;0,0;0,0;0,028903665650803996;0,0;0,0975900072948533;0,08404977220207886;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9999999999999997;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,038778336716474064;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,059575546873449924;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,018464772811525403;0,0;0,0;0,04485613040162566;0,0;0,0;0,035093120317179816;0,0;0,0;0,022547470118491796;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08058229640253801;0,0;0,0;0,0
Davi Munhoz Benati;0,0;0,0;0,0;0,02470831055537004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,01242835507562029;0,0;0,0;0,03202563076101743;0,0;0,0;1,0;0,0;0,0;0,05661385170722978;0,0;0,0;0,0;0,0;0,0;0,0;0,006890818588289358;0,0;0,0;0,0;0,0;0,0;0,0;0,10203572381660685;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,035129190961214425;0,0;0,0;0,0;0,029235267310234306;0,017015423495671724;0,0;0,0;0,0;0,0;0,03325375808186412;0,0;0,0;0,0;0,03698001308168194;0,0;0,047800040470718064;0,0;0,038007431179264334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10127393670836667;0,0;0,0;0,0;0,0;0,0;0,025007816164017767;0,03466876226407682;0,0;0,0;0,0;0,07258583814244267;0,0
Elisangela Lizardo de Oliveira;0,0413802944301184;0,0;0,0;0,027277236279499045;0,036084391824351615;0,0;0,02703690352179375;0,12862393885688161;0,0;0,13103560459023977;0,0;0,0;0,0;0,0;0,0;0,0;0,07150969419341942;0,022054054569561544;0,0;0,0;0,0;0,0;0,9999999999999999;0,034466824414449225;0,0;0,0;0,0;0,0;0,04082482904638629;0,026574700172636693;0,01988893210439325;0,015214515486254613;0,03627381250550058;0,0;0,0;0,0;0,054816126206689325;0,0;0,02048079801297601;0,045267873021259265;0,0;0,07024393586862704;0,0;0,06269379891472719;0,0;0,0;0,0;0,07856742013183861;0,053300179088902604;0,051708768999501914;0,0;0,034020690871988585;0,0;0,0;0,037569037838267226;0,011507182723729043;0,0;0,024056261216234404;0,042874646285627205;0,0;0,0;0,0;0,0;0,0;0,03454442679267333;0,0;0,0;0,0839181358296689;0,0;0,0;0,032826608214930636;0,028771766882421796;0,0;0,021091227030479887;0,014338483366910109;0,0;0,0;0,0;0,0;0,0;0,0;0,049029033784546004;0,027607881518711633;0,02551551815399144;0,0;0,03768891807222045;0,0;0,02136869215853441;0,05126894452684974
Emanoel Fabiano Menezes Pereira;0,04563991495491527;0,0;0,18496838966221885;0,0802269622064587;0,039798860707587654;0,025171009623151504;0,0;0,07881348828577764;0,12585504811575748;0,10839314821087179;0,007881348828577764;0,0;0,0;0,0;0,0;0,0;0,08763420706473055;0,04459448261991121;0,05199301390810262;0,0;0,0;0,0;0,034466824414449225;1,0000000000000002;0,005744470735741537;0,0;0,19524441131011988;0,18247939897636628;0,026265908003845123;0,10747094156678323;0,08774506632102712;0,033561346164202005;0,1566971385175409;0,0;0,09797802207551488;0,0;0,2277281824706413;0,0;0,07717928220859423;0,029124476846067424;0,07629556820393121;0,12482040303848926;0,0;0,09731855886768616;0,0;0,0;0,0;0,025274381760883216;0,08491428579877959;0,0023763160823908635;0,13132954001922564;0,015634469049907812;0,11879203858192781;0,0;0,09150523709512247;0,07403499533616714;0,05593557694033666;0,03537676507341124;0,1063982091857998;0,053986855695332236;0,0;0,0;0,0;0,0037522725719778744;0,07143820156565203;0,0;0,0;0,05399131085280984;0,0;0,20907740144065368;0,1599086237271849;0,037022400323249494;0,1302723512610887;0,09692634916597809;0,06325785453782931;0,0;0,0;0,030828064943703142;0,0;0,061656129887406284;0,0;0,17574701026085282;0,08373692841891095;0,035177555362292584;0,0;0,0;0,0;0,11391369523863512;0,0596879581680005
Eudes Müller D'Oliveira Santos;0,0;0,0;0,0;0,0;0,07216878364870323;0,0;0,0;0,0;0,0;0,013103560459023977;0,0;0,0;0,0;0,0;0,062499999999999986;0,04116159749613388;0,0;0,0;0,0;0,0;0,0;0,05661385170722978;0,0;0,005744470735741537;0,9999999999999999;0,0;0,0;0,04882084161780895;0,04082482904638629;0,0;0,05966679631317975;0,0;0,0;0,0;0,0;0,0;0,02192645048267573;0,10400628679223047;0,11264438907136806;0,0;0,0;0,0;0,0;0,013931955314383819;0,0;0,0;0,0;0,0;0,017766726362967535;0,025854384499750957;0,0;0,0;0,06154574548966637;0,0;0,07044194594675104;0,011507182723729043;0,0;0,0;0,0;0,04588894363839701;0,0;0,0;0,0;0,020412414523193145;0,025908320094505;0,017589938618257295;0,0;0,06293860187225167;0,0;0,06963575181639443;0,0;0,0;0,0;0,0;0,0;0,0;0,11180339887498948;0,0;0,01134023029066286;0,0;0,0;0,0;0,05521576303742327;0,038273277230987154;0,0;0,0;0,07216878364870323;0,04807955735670241;0,0
Eufrida Pereira da Silva;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9999999999999998;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Everaldo Paulo da Silva;0,0;0,0;0,4;0,09759000729485333;0,0;0,0;0,0;0,0;0,1632993161855452;0,18752289237539818;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19524441131011988;0,0;0,0;1,0;0,0582222509739582;0,0;0,0;0,0;0,0;0,32444284226152514;0,0;0,19069251784911848;0,0;0,21572774865200245;0,0;0,0;0,0;0,1414213562373095;0,16754156331667822;0,0;0,049844478627922684;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03360276898225091;0,0;0,05443310539518174;0,08606629658238704;0,23008949665421113;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16609095970747992;0,23488808780588138;0,051468501265497874;0,0;0,2263748033713635;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08770580193070293;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Fabio Oliveira Teixeira;0,04309804374338373;0,0;0,0291111254869791;0,014204774743178404;0,009395575350035363;0,023769134427076417;0,014079620103183723;0,0;0,07130740328122925;0,040942518387161196;0,04465442806891066;0,0;0,03758230140014145;0,0;0,032547227745205964;0,014290089472673803;0,0;0,01148477338849152;0,0;0,10629880069054679;0,0;0,0;0,0;0,18247939897636628;0,04882084161780895;0,0;0,0582222509739582;0,9999999999999993;0,021259760138109353;0,07611408805258463;0,05178636822485007;0,019807612022563686;0,07555917035541938;0,0;0,027756369082668448;0,0;0,07992825988040639;0,05416186085055893;0,07465843810117193;0,03536025054633577;0,05146168559953864;0,04877323473996474;0,0;0,036275721804262626;0,0;0,0;0,0;0,09205746178983235;0,0185042460551123;0,01346381664840828;0,08858233390878899;0,08858233390878899;0,06410058864642094;0,0;0,08070269002556273;0,041947012443269774;0,007923044809025474;0,0250548676000943;0,03349082105168299;0,09080832029481836;0,0;0,0;0,0;0,0;0,049470314350544296;0,009160059811721822;0,0;0,06555126429123272;0,0;0,13296510618317403;0,0341892829975679;0,007491529994833256;0,07381017469576844;0,005491687756694986;0,04480107683171243;0,0;0,0;0,0291111254869791;0,005905488927252599;0,0291111254869791;0,0;0,0765964381782248;-99,0;0,05314940034527339;0,011418322840058054;0,0;0,03758230140014145;0,0973688366421423;0,02669859222034735
Felipe Alexandre Cardoso Pazinatto;0,027029495135979433;0,0;0,07302967433402213;0,017817416127494958;0,10606601717798213;0,059628479399994376;0,008830215713766958;0,02800560168056019;0,0;0,017118419700436514;0,02800560168056019;0,0;0,0;0,0;0,0;0,008962214298964415;0,09341987329938274;0,05041976842459337;0,0;0,02222222222222222;0,0;0,0;0,04082482904638629;0,026265908003845123;0,04082482904638629;0,0;0,0;0,021259760138109353;0,9999999999999992;0,1041511287846591;0,1558967525907914;0,08447367914999204;0,02369395511036369;0,04364357804719846;0,0;0,028867513459481284;0,03580574370197164;0,045291081365783824;0,08695700807178464;0,014784425419091455;0,05163977794943222;0,0611775290321498;0,02182178902359923;0,10920378124638962;0,0;0,03202563076101742;0,0;0,051320023927966724;0,10444659357341868;0,0;0,04444444444444444;0,04444444444444444;0,06030226891555272;0,0;0,10736246830291346;0,08268106308031117;0,009938079899999064;0,06285393610547088;0,07001400420140047;0,13188794285263972;0,05601120336112038;0,0;0,02182178902359923;0,013333333333333329;0,17487351947122062;0,0;0,0;0,04111132258965189;0,0;0,04548588261473419;0,042884501393511784;0,0;0,0;0,0;0,1873171623163388;0,0;0,0;0,036514837167011066;0,0;0,07302967433402213;0,0;0,01601281538050871;0,009016696346674322;0,08333333333333333;0,0;0,07385489458759963;0,0;0,20936956903608547;0,1116291144371895
Felipe Rodrigues Martinez Basile;0,008797351340286598;0,0;0,0;0,02319630002130737;0,061371641193221575;0,0194074169913194;0,03448788502503236;0,054690281762322934;0,0;0,07243042360165662;0,0;0,016025147161605233;0,030685820596610788;0,0;0,0;0,011667809195589452;0,02027038594802198;0,051575030124381825;0,0;-99,0;0,0;0,0;0,026574700172636693;0,10747094156678323;0,0;0,0;0,0;0,07611408805258463;0,1041511287846591;0,999999999999998;0,059196749631956036;0,07762966796527761;0,0385586276580847;0,05681909897271361;0,0;0,037582301400141446;0,09323021558836364;0,014740991400388207;0,06966669651086987;0,009623841223943637;0,06722926454528144;0,02986738455447495;0,042614324229535205;0,08589510818921078;0,0;0,0;0,0;0,05010973520018859;0,09820624863818961;0,02748290064915789;0,057861738213699505;0,028930869106849753;0,06542238933157164;0,0;0,10782567896325063;0,029356793348625045;0,09056794595949054;0,06137164119322156;0,07292037568309725;0,09365644173537982;0,1458407513661945;0,02376913442707642;0,028409549486356805;0,026037782196164774;0,044064373663242805;0,0;0,0;0,07136317755904166;0,0;-99,0;0,05583086534376924;0,006116808626698859;-99,0;0,013451832830592328;0,10973977816492067;0,037582301400141446;0,0;0,02376913442707642;0,009643623035616583;0,04753826885415284;0,0;-99,0;-99,0;0,06509445549041194;0,018646043117672727;0,06410058864642093;0,0;0,14991677901932818;0,0871972370539888
Fernando Cesar Mendonca;0,026336315724173668;0,0;0,0;0,01736048321147037;0,12631168334802198;0,029049644688706338;0,0;0,054574779454381814;0,0;0,01667941275490176;0,027287389727190907;0,0;0,0;0,0;0,0;0,0;0,10619477512887363;0,14036211006738986;0,0;0,021652326748721033;0,0;0,0;0,01988893210439325;0,08774506632102712;0,05966679631317975;0,0;0,0;0,05178636822485007;0,1558967525907914;0,059196749631956036;0,9999999999999988;-99,0;0,0;0,04252432555625622;0,0;0,0281271975231506;0,07675248854948898;0,06619436724610318;0,13034918435963908;0,04321582334544579;0,02515773027133138;0,02980430658637818;0,02126216277812811;0,0931028156786181;0,0;0,0;0,0;0,08750683673869075;0,04523023543685056;0,024682372699988353;0,08660930699488413;0,05413081687180258;-99,0;0,0;0,11058679033331635;0,18309246072407512;0,019366429792470892;0,0;0,013643694863595453;0,09929981077906506;0,08186216918157271;0,0;0,0;0,0;0,14290676588544993;0,0;0,0;0,053409347386993135;0,0;0,08863876735453749;0,03133853673620512;0,027467506466300036;0,0;0,0067117117185209315;-99,0;0,0;0,0;0,03557840334824101;0,0;0,17789201674120503;0,0;0,07801080992678708;0,008785460497148624;0,12991396049232623;0,013954997918088905;0,0;0,045931521217462544;-99,0;-99,0
Fernando Luis Rossi;0,0;0,0;0,013608276348795434;0,053121271525973054;0,030744366140525912;0,0;0,01645413549330812;0,02087414303617165;0,01111111111111111;0,009569487529386909;0,0;0,0;0,0;0,0;0,0;0,010020060200702528;0,05802588531856595;0,05905534884186052;0,008606629658238704;0,016563466499998444;0,0;0,006890818588289358;0,015214515486254613;0,033561346164202005;0,0;0,0;0,0;0,019807612022563686;0,08447367914999204;0,07762966796527761;-99,0;1,0000000000000013;0,01324532357065044;0,03253000243161777;0,0;0,02151657414559676;0,02668802563418119;0,008439494725697222;0,05982824035954105;0,02203932016357621;0,019245008972987525;0,005699879733806412;0,016265001215808886;0,04069784637782398;0,0;0,0;0,0;0,04781460921243724;0,030274958939614786;0,0;0,04969039949999533;0,024845199749997667;0,044946657497549475;0,01571348402636772;0,06287541787934026;0,09524145810581536;0,007407407407407408;0,03513641844631533;0,02087414303617165;0,06702509218888864;0,052185357590429124;0,0;0,008132500607904443;0,009938079899999064;0,09250150208656147;0,0;0,0;0,010214190217264926;0,0;0,01695158759052026;0,03995527512378201;0,010505963827188339;0,0;0,0;-99,0;0,0;0,013608276348795434;0,0;0,00552115549999948;0,08164965809277261;0,02087414303617165;0,0059676239503286075;0,0201619459636378;0,04347909956249592;0,010675210253672476;0,00917469804271967;0,0;-99,0;-99,0
Fernando da Silva Pardo;0,0240163366652884;0,0;0,16222142113076257;0,07915594835766294;0,0;0,052981294282601746;0,023537557657892522;0,04976726017934395;0,15894388284780525;0,19012643809805083;0,0995345203586879;0,021873931962990353;0,041885390829169554;0,0;0,0;0,0;0,09684002494125046;0,08959827972954362;0,0;0,0;0,038778336716474064;0,0;0,03627381250550058;0,1566971385175409;0,0;0,0;0,32444284226152514;0,07555917035541938;0,02369395511036369;0,0385586276580847;0,0;0,01324532357065044;1,000000000000001;0,0;0,15467205622243652;0,0;0,17179688600346002;0,060363272743915036;0,0;0,02627261341593547;0,2752988806446741;0,14948356774835644;0,038778336716474064;0,08490134266470716;0,0;0,0;0,08377078165833911;0,12539735414374104;0,0103114704148291;0,0;0,019744962591969745;0,0;0,017859990659227328;0,0;0,03815762256760615;0,03339275108696663;0,16777409856157222;0,09773257860139563;0,18662722567253984;0,026633071001835158;0,0;0,0;0,0;0,0;0,02506116121174847;0,0;0,07755667343294813;0,012176122899586162;0,0;0,26943511520719615;0,2286232764633445;0,041746467093797576;0,10968169942141637;0,06732521090368246;0,03328713326493031;0,0;0,0;0,06488856845230502;0,0;0,0;0,0;0,21341639745917712;0,024034634829211695;0,007404360971988656;0,012725695259515557;0,06562179588897106;0,0;0,027904461582471757;0,029755521297949727
Filipe Mantovani Ferreira;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,023576776053861583;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04364357804719846;0,05681909897271361;0,04252432555625622;0,03253000243161777;0,0;0,9999999999999997;0,0;0,0;0,0;0,0;0,04378978809844386;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,041996052556580794;0,0;0,0;0,07273929674533079;0,0;0,0;0,0;0,030122243130330486;0,0;0,0;0,0;0,04583492485141056;0,0;0,09166984970282112;0,0;0,0;0,0;0,018464772811525403;0,0;0,0;0,0;0,0;0,0;0,0;0,03075831259604325;0,0;0,0;0,09197090092274486;0,0;0,0;0,0;0,0;0,11952286093343936;0,0;0,0;0,0;0,02727723627949905;0,0;0,0;0,0;0,13706455690402058;0,0
Flávia Roberta Torezin;0,0;0,0;0,09534625892455924;0,046524210519923545;0,030772872744833188;0,0;0,0;0,0;0,0778498944161523;0,11174753906691856;0,0;0,06428243465332249;0,0;0,0;0,0;0,02340181886004545;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09797802207551488;0,0;0,0;0,19069251784911848;0,027756369082668448;0,0;0,0;0,0;0,0;0,15467205622243652;0,0;1,0000000000000002;0,0;0,2991830368027063;0,0;0,017466083231604194;0,0;0,13483997249264842;0,07987230638308718;0,0;0,0950496913043515;0,0;0,0;0,0;0,0335012605086404;0,0;0,0;0,0;0,0;0,052486388108147805;0,0;0,016019491559819216;0,01962671679947149;0,0778498944161523;0,04103049699311091;0,18281810603178267;0,015653689050413564;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07918075824648958;0,11197850219117086;0,07360993572178748;0,0;0,03597331769373701;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04181210050035454;0,0;0,02175970699446223;0,0;0,0;0,0;0,009111640951564104;0,02914820186645445
Hadassa Viviane Rodrigues;0,08778086039709793;0,051031036307982884;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,01940376314265832;0,0;0,0;0,0;0,048112522432468816;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,028867513459481284;0,037582301400141446;0,0281271975231506;0,02151657414559676;0,0;0,0;0,0;1,0;0,062017367294604234;0,0;0,028964222318174613;0,0;0,05590169943749474;0,0;0,0472455591261534;0,029554140233966273;0,0;0,0;0,0;0,027777777777777776;0,1256297269074015;0,0;0,0;0,0;0,0;0,0;0,12618527673594057;0,0;0,02151657414559676;0,10206207261596575;0,06063390625908324;0,038938059873837375;0,06063390625908324;0,0;0,0;0,028867513459481284;0,012213299218650787;0,0;0,0;0,11867816581938533;0,0;0,0;0,046423834544262965;0,0;0,0;0,0;0,060833032924035954;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,018042195912175808;0,0;0,10660035817780521;0,0;0,037774867825968714;0,07250523667842476
Idalise Bernardo Bagé;0,0;0,0;0,13728129459672883;0,03827795011754764;0,0063296210442729175;0,0;0,014227759830611805;0,0;0,08006407690254358;0,2574338543181771;0,0;0,0;0,02531848417709167;0,0;0,0;0,01925392489145192;0,0;0,0812392787575689;0,0;0,04774099160262887;0,0;0,0;0,054816126206689325;0,2277281824706413;0,02192645048267573;0,0;0,21572774865200245;0,07992825988040639;0,03580574370197164;0,09323021558836364;0,07675248854948898;0,02668802563418119;0,17179688600346002;0,0;0,2991830368027063;0,062017367294604234;1,0000000000000004;0,048650425541052;0,06825882292853472;0,007940510210053552;0,18721131622601483;0,07392960871352164;0,046880723093849545;0,14174194434404713;0,0;0,0;0,0;0,05512654870631487;0,13712555853457373;0,009070318103901574;0,04774099160262887;0,005967623950328608;0,07557086549031786;0,0;0,17134117475124774;0,052480827814884876;0,15479054867825093;0,15191090506255;0,2707455769182841;0,09015387587490906;0,07520710469952335;0,0;0,0;0,03580574370197164;0,048475946465406004;0,0;0,0;0,029440429597883063;0,0;0,13843574767169697;0,1497123679040856;0,055515919522492976;0,16574838603294897;0,17018371419778963;0,08551463638721296;0,0;0,0;0,09805806756909202;0,0;0,11766968108291043;0,030082841879809342;0,16340496758652312;0,02421371388206437;0,035805743701971655;0,02307692307692308;0,09255502993589038;0,05063696835418334;0,06372138158713585;0,09592712306918569
Igor Calebe Zadi;0,04590731488048887;0,0;0,0;-99,0;0,0;0,0;0,0;0,0;0,0;0,04361128534721853;0,0;0,04181210050035454;0,08006407690254358;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10400628679223047;0,0;0,0;0,05416186085055893;0,045291081365783824;0,014740991400388207;0,06619436724610318;0,008439494725697222;0,060363272743915036;0,0;0,0;0,0;0,048650425541052;0,9999999999999998;0,022721405353294154;0,0;0,10963225241337866;0,0;0,0;0,046368350080138974;0,0;0,0;0,0;0,0435813633640409;0,03942082639927218;0,02868286431058876;0,0;0,03774256780481986;0,0;0,0;0,07293843431307961;0,0;0,08439494725697223;0,0;0,0;0,040727369665259694;0,0;0,0;0,0;0,0;0,028742700480575943;0,0;0,0;0,02327470320578639;0,0;-99,0;0,0;0,0;0,0;0,0;0,015907119074394446;0,0;0,0;0,0;0,0;0,0;0,0;0,08158924398306319;0,0;0,028306925853614898;0,0;0,0;0,16012815380508716;0,023706435466831106;0,018959262392869294
Igor Polezi Munhoz;0,02034003484657755;0,0;0,0;0,01787710613096452;0,02364918849202011;0,0;0,0;0,014049711527259569;0,01495706008988526;0,02146971000096715;0,014049711527259569;0,012350385893835972;0,02364918849202011;0,0;0,06144239403892803;0,03147283493049685;0,062488559050457894;0,03974824805655798;0,03475706678180954;0,03344500310453256;0,0;0,10203572381660685;0,02048079801297601;0,07717928220859423;0,11264438907136806;0,0;0,0;0,07465843810117193;0,08695700807178464;0,06966669651086987;0,13034918435963908;0,05982824035954105;0,0;0,04378978809844386;0,017466083231604194;0,028964222318174613;0,06825882292853472;0,022721405353294154;1,000000000000002;0,03708488655301829;0,03885958201131298;0,023018429794588662;0,10947447024610965;0,06163291354745577;0,06426583921361048;0,04819937941020786;0,0;0,051491950787865975;0,07568636067028484;0,021180737067568692;0,07803834057724265;0,022296668736355038;0,05042023927727546;0,02115247723234508;0,13849989759133274;0,06033312897615404;0,0;0,047298376984040214;0,042149134581778706;0,18947218463446888;0,08429826916355741;0,0;0,0;0,053512004967252086;0,17262937233800615;0,017292287035256357;0,0;0,08937294025675258;0,0;0,030425509705243776;0,06454225270090498;0,08956884939128762;0,03096405611113163;0,006911442570513256;0,15505437111125397;0,0;0,09159291318091398;0,0;0,022296668736355038;0,10991149581709678;0,0;0,03213291960680524;0,09951593431135955;0,13378001241813026;0,0215554177669057;0,04940154357534389;0,0;0,2713416780982529;0,10080277413051664
Ingrid Anelise Lopes;0,029971166621518747;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09917694073609293;0,06643507483037502;0,031053504702226842;0,0;0,0;0,0;0,0;0,0;0,0;0,08785393248357745;0,0;0,0;0,0;0,0;0,045267873021259265;0,029124476846067424;0,0;0,0;0,0;0,03536025054633577;0,014784425419091455;0,009623841223943637;0,04321582334544579;0,02203932016357621;0,02627261341593547;0,0;0,0;0,0;0,007940510210053552;0,0;0,03708488655301829;0,9999999999999999;0,02862991671569341;0,06783559614750909;0,0;0,06054431847450096;0,0;0,0;0,0;0,04267895997763199;0,0;0,0;0,024640709031819096;0,0;0,02228835993459966;0,0;0,020408045212722787;0,01666898196384623;0,0;0,03484722489928778;0,062107009404453684;0,033236717979242866;0,0;0,0;0,0;0,0;0,012510021805143384;0,0;0,0;0,04558554620301887;0,0;0,0;0,0237758517182737;0,0;0,0;0,015276079793253036;0,0415406492397264;0,0;0,0;0,0;0,0;0,0404888165089458;0,0;0,0;0,0;0,018480531773864325;0,0;0,0;0,0;0,046431131676619886;0,024755584754937804
Irando Alves Martins Neto;0,013085598064755342;0,022821773229381923;0,07071067811865475;0,03450327796711771;0,0;0,028867513459481284;0,03419927840283847;0,0;0,08660254037844385;0,14917354742965405;0,02711630722733202;0,09534625892455922;-99,0;0,0;0,0;0,01735525336251558;0,03015113445777636;0,06276693967331295;0,0;0,04303314829119352;0,0;0,0;0,0;0,07629556820393121;0,0;0,0;0,1414213562373095;0,05146168559953864;0,05163977794943222;0,06722926454528144;0,02515773027133138;0,019245008972987525;0,2752988806446741;0,0;0,13483997249264842;0,05590169943749474;0,18721131622601483;0,10963225241337866;0,03885958201131298;0,02862991671569341;0,9999999999999987;0,08885233166386386;0,042257712736425826;0,1057361065275362;0,0;0,0;0,045643546458763846;0,09938079899999064;0,11236664374387369;0,0;0,0;0,04303314829119352;0,0;0,0;0,09207289002922908;0,05822225097395821;0,1347150628109127;0,1065016084037823;0,17625599697765812;0,0464363460212572;0,02711630722733202;0,035355339059327376;0,021128856368212913;0,02581988897471611;0,027309767282448223;0,0;0,042257712736425826;0,026537244621713762;0,0;0,19084657134227861;0,14532958974404495;0,04549215782792744;0,05976143046671968;0,04668742124481821;0,05441071875825087;0,0;0,0;0,10606601717798213;0,0;0,0;0,0;0,15504341823651058;0,017460757394239454;0,008068715304598786;0,02773500981126146;0,04767312946227961;0,0;0,06419505094795117;0,08646754023342337
